243662	99	11
243723	27	11
243772	80	11
243820	13	11
243868	138	11
243916	124	11
243966	110	11
244015	97	11
244062	21	11
244110	4	11
244158	88	11
244251	50	11
244299	68	11
244347	325	11
244395	144	11
244443	53	11
244490	19	11
244538	100	11
244586	10	11
244633	6	11
244680	385	11
244729	20	11
244776	135	11
244828	23	11
244875	72	11
244923	23	11
244970	91	11
245018	156	11
245066	379	11
245113	227	11
245161	92	11
245209	132	11
245256	8	11
245303	159	11
245350	57	11
245398	260	11
245445	20	11
245493	127	11
245541	22	11
245588	110	11
245639	61	11
245688	43	11
245735	8	11
245783	127	11
245830	131	11
245877	91	11
245925	132	11
245972	320	11
246020	121	11
246068	15	11
246116	47	11
246164	57	11
246211	157	11
246259	68	11
246307	79	11
246399	98	11
246452	86	11
246503	285	11
246551	27	11
246599	83	11
246647	185	11
246695	358	11
246743	27	11
246791	277	11
246839	43	11
246887	12	11
246935	180	11
246983	87	11
247031	135	11
247079	86	11
247127	24	11
247174	59	11
247222	54	11
247270	35	11
247321	3	11
247369	13	11
247461	360	11
247508	207	11
247556	72	11
247604	219	11
247652	6	11
247700	31	11
247747	109	11
247794	8	11
247842	19	11
247889	2	11
247937	132	11
247985	8	11
276489	68	11
293006	58	11
293228	179	11
293444	190	11
293663	29	11
293892	43	11
294109	628	11
294320	125	11
294555	110	11
302682	278	11
302923	125	11
303187	66	11
303425	114	11
303678	16	11
303919	80	11
304169	258	11
304306	35	11
304564	132	11
304902	60	11
314244	60	11
314496	69	11
314737	5	11
315093	7	11
315392	189	11
315625	51	11
315858	22	11
316110	9	11
316354	254	11
316483	35	11
327069	145	11
327418	35	11
327548	3	11
327798	28	11
328033	36	11
328373	97	11
328613	17	11
328869	83	11
336509	177	11
350069	57	11
350423	6	11
360727	147	11
360972	34	11
361224	18	11
361468	110	11
361614	98	11
370588	35	11
370911	16	11
371141	148	11
371358	57	11
371578	102	11
371790	2	11
403646	111	11
413119	35	11
413233	279	11
413348	3	11
413472	120	11
413601	124	11
413719	333	11
413833	40	11
413950	94	11
414067	313	11
414179	31	11
414298	402	11
414416	7	11
414553	102	11
414670	152	11
414781	33	11
414900	98	11
415018	118	11
415134	131	11
415253	14	11
415368	22	11
415495	164	11
415616	340	11
415727	49	11
415847	260	11
415967	231	11
416083	139	11
417878	91	11
417996	20	11
418115	122	11
418233	5	11
418359	168	11
418484	10	11
418601	191	11
418717	254	11
418843	111	11
418958	324	11
419074	186	11
419193	103	11
419306	55	11
419837	166	11
419966	155	11
422826	147	11
422961	57	11
423095	196	11
423240	15	11
423372	14	11
423511	1	11
423642	68	11
423773	277	11
423899	12	11
424024	89	11
424491	179	11
424622	33	11
424751	6	11
424885	170	11
425015	54	11
425157	33	11
425296	78	11
425421	34	11
425548	1	11
425691	473	11
425837	241	11
425966	93	11
426096	43	11
426237	91	11
426373	87	11
426508	632	11
426638	43	11
426769	67	11
426904	88	11
427029	19	11
427168	12	11
427297	99	11
427421	8	11
427537	40	11
432219	68	11
432367	6	11
432482	12	11
432612	47	11
432738	39	11
432871	39	11
433018	150	11
433149	30	11
433281	298	11
433424	142	11
433546	5	11
433687	24	11
434534	69	11
434691	26	11
434823	130	11
434958	56	11
435090	86	11
435218	69	11
435344	193	11
435472	81	11
435600	83	11
435725	22	11
435852	31	11
435979	420	11
436101	90	11
436230	163	11
436354	7	11
436477	320	11
436604	100	11
436730	5	11
436980	116	11
843663	55	11
843713	67	11
843755	126	11
843798	39	11
843840	37	11
843883	187	11
843926	50	11
843969	14	11
844012	196	11
844059	59	11
844102	122	11
844144	128	11
844187	75	11
844230	443	11
844274	149	11
844317	98	11
844359	33	11
844402	56	11
844445	30	11
844487	55	11
844529	10	11
844572	93	11
844615	82	11
844658	79	11
844701	340	11
844744	112	11
844790	53	11
844832	60	11
844874	308	11
844917	217	11
844960	325	11
845003	24	11
845046	29	11
845088	14	11
845131	49	11
845174	114	11
845216	74	11
845259	357	11
845302	79	11
845344	130	11
845387	393	11
845430	24	11
845473	28	11
845519	113	11
845562	241	11
845605	31	11
845648	18	11
845690	125	11
845733	226	11
845776	31	11
845818	17	11
845860	175	11
845903	69	11
845946	220	11
845990	59	11
846032	74	11
846075	20	11
846117	45	11
846160	54	11
846203	56	11
846249	125	11
846291	44	11
846334	4	11
846382	5	11
846424	3	11
846475	17	11
846519	51	11
846562	173	11
846605	211	11
846646	263	11
846689	26	11
846732	19	11
846775	66	11
846818	151	11
846861	190	11
846904	24	11
846947	172	11
846992	36	11
847035	24	11
847078	39	11
847120	20	11
847163	245	11
847230	115	11
847274	22	11
847316	41	11
847368	112	11
847422	99	11
847464	93	11
847506	187	11
847549	204	11
847592	40	11
847635	48	11
847679	137	11
847722	76	11
847768	379	11
847811	6	11
847854	52	11
847897	21	11
847940	26	11
847983	10	11
848026	268	11
848069	56	11
848113	204	11
848156	15	11
848199	89	11
848242	36	11
848284	93	11
848339	28	11
848383	9	11
848424	107	11
848464	26	11
848508	59	11
848549	46	11
848588	11	11
848628	69	11
848668	110	11
848708	90	11
848748	324	11
848788	69	11
848828	116	11
848868	142	11
848908	98	11
848951	154	11
848992	201	11
849032	656	11
849074	39	11
849114	162	11
849157	112	11
849198	115	11
849238	20	11
849278	44	11
849318	523	11
849358	94	11
849397	29	11
849436	113	11
849476	13	11
849515	19	11
849554	319	11
849594	115	11
849633	32	11
859757	28	11
859915	15	11
860040	44	11
860131	35	11
860277	93	11
860386	118	11
895683	29	11
932359	119	11
967171	278	11
985927	48	11
986054	162	11
986102	4	11
986258	36	11
986300	39	11
986360	151	11
1003260	91	11
1443663	108	11
1443694	113	11
1443719	17	11
1443744	55	11
1443769	299	11
1443794	77	11
1443822	43	11
1443847	277	11
1443872	24	11
1443896	86	11
1443921	65	11
1443945	63	11
1443970	96	11
1443995	13	11
1444020	200	11
1444045	33	11
1444069	58	11
1444094	92	11
1444118	84	11
1444143	333	11
1444168	43	11
1444192	159	11
1444220	344	11
1444245	24	11
1444270	11	11
1444294	36	11
1444318	48	11
1444342	330	11
1444367	74	11
1444391	101	11
1444416	88	11
1444440	23	11
1444464	112	11
1444489	30	11
1444513	10	11
1444538	376	11
1444563	105	11
1444588	44	11
1444612	164	11
1444641	18	11
1444665	59	11
1444689	97	11
1444714	11	11
1444738	101	11
1444762	49	11
1444787	185	11
1444811	29	11
1444835	164	11
1444860	265	11
1444885	12	11
1444909	84	11
1444933	41	11
1444958	267	11
1444982	123	11
1445007	21	11
1445034	1	11
1445059	134	11
1445083	46	11
1445107	56	11
1445132	18	11
1445156	52	11
1445180	37	11
1445204	73	11
1445228	63	11
1445253	153	11
1445277	127	11
1445302	76	11
1445326	154	11
1445350	153	11
1445375	16	11
1445399	34	11
1445423	49	11
1445455	83	11
1445479	29	11
1445503	170	11
1445528	86	11
1445552	73	11
1445577	18	11
1445601	16	11
1445625	209	11
1445649	64	11
1445673	69	11
1445698	52	11
1445722	98	11
1445746	7	11
1445771	703	11
1445796	82	11
1445820	30	11
1445845	118	11
1445872	67	11
1445896	594	11
1445921	56	11
1445945	38	11
1445970	96	11
1445994	24	11
1446018	200	11
1446043	357	11
1446067	114	11
1446092	22	11
1446116	55	11
1446140	21	11
1446164	115	11
1446189	3	11
1446213	66	11
1446237	10	11
1446265	50	11
1446289	67	11
1446314	94	11
1446338	85	11
1446362	99	11
1446387	73	11
1446411	56	11
1446440	86	11
1446466	3	11
1446490	30	11
1446514	243	11
1446539	219	11
1446564	24	11
1446588	9	11
1446612	12	11
1446636	20	11
1446660	60	11
1446687	181	11
1446712	39	11
1446736	158	11
1446761	192	11
1446785	381	11
1446810	9	11
1446835	16	11
1446860	108	11
1446885	209	11
1446910	123	11
1446935	523	11
1446960	123	11
1446985	66	11
1447009	22	11
1447034	35	11
1447058	10	11
1447086	178	11
1447111	244	11
1447136	65	11
1447160	22	11
1447185	41	11
1447209	140	11
1447234	151	11
1447258	69	11
1447283	49	11
1447307	43	11
1447332	43	11
1447356	40	11
1447380	77	11
1447405	10	11
1447430	23	11
1447454	49	11
1447478	103	11
1447506	98	11
1447530	44	11
1447555	50	11
1447579	57	11
1447604	62	11
1447628	29	11
1447652	15	11
1447677	6	11
1447701	153	11
1447725	63	11
1447751	1	11
1447775	168	11
1447800	30	11
1447824	242	11
1447849	11	11
1447874	4	11
1447900	36	11
1447925	245	11
1447950	22	11
1447975	62	11
1447999	151	11
1448023	78	11
1448048	185	11
1448073	92	11
1448097	21	11
1448121	74	11
1448146	183	11
1448171	298	11
1448196	19	11
1448221	35	11
1448245	329	11
1448270	177	11
1448294	40	11
1448322	18	11
1448346	11	11
1448371	171	11
1448395	451	11
1448420	17	11
1448445	16	11
1448470	123	11
1448494	27	11
1448518	2	11
1448541	13	11
1448565	4	11
1448589	122	11
1448618	16	11
1448643	45	11
1448667	22	11
1448692	31	11
1448719	46	11
