37873	1480	2
38074	1480	2
38152	1480	2
38221	1480	2
38300	1480	2
38370	1480	2
38442	264	2
38510	1480	2
38588	1480	2
38655	1480	2
38728	1480	2
38794	1480	2
38866	1480	2
38939	1480	2
39021	1480	2
39103	1480	2
39183	1480	2
39254	1480	2
39324	1480	2
39403	1480	2
39472	1480	2
39542	1480	2
39608	1480	2
39678	1480	2
39744	1480	2
39812	1480	2
39879	1480	2
39951	1480	2
40063	1480	2
40121	1480	2
40176	1480	2
40230	1480	2
40284	1480	2
40339	1480	2
40395	1480	2
40450	1480	2
40507	1368	2
40561	224	2
40614	1480	2
40668	1480	2
40722	1480	2
40778	1480	2
40834	1480	2
40889	1480	2
40945	1480	2
41000	1480	2
41054	1480	2
41108	1480	2
41162	1480	2
41217	1480	2
49935	1480	2
50008	1480	2
50073	1480	2
50139	1480	2
50340	1480	2
50605	1480	2
50873	1480	2
51004	1480	2
51277	1480	2
51562	1480	2
54329	1480	2
54444	1480	2
54563	1480	2
54683	1480	2
61262	1480	2
61435	1480	2
61556	1480	2
61671	1480	2
61781	1480	2
61895	1480	2
62011	1480	2
62127	1480	2
62246	1480	2
62359	1480	2
62517	1480	2
62645	1480	2
62769	1480	2
62888	1480	2
63005	1480	2
63121	1480	2
63236	1480	2
63352	1480	2
63467	1480	2
63583	1480	2
63700	1480	2
63817	1480	2
63935	1168	2
64050	1480	2
64166	1480	2
64287	1480	2
64400	1480	2
64525	1480	2
64640	1480	2
64759	1480	2
64873	1480	2
64985	1480	2
65099	1480	2
65222	1480	2
65350	1480	2
65468	1480	2
65590	1480	2
65710	1480	2
65824	1480	2
65940	1480	2
66054	1480	2
66165	1480	2
66282	1480	2
66398	1480	2
66513	1480	2
66630	1480	2
66745	1480	2
66863	1480	2
66980	1480	2
67090	1480	2
67197	1480	2
67299	1480	2
67402	1480	2
67504	1480	2
67606	1480	2
67708	1480	2
67809	1480	2
80880	1480	2
81116	1480	2
81338	1480	2
81463	1480	2
81572	1480	2
81679	1480	2
81893	1480	2
82005	1480	2
82219	1480	2
82327	1480	2
82539	1480	2
82755	1480	2
82862	1480	2
82970	1480	2
83297	1480	2
83403	1480	2
83639	1480	2
83750	1480	2
83861	1480	2
84075	1480	2
84288	1480	2
84396	1480	2
84502	1480	2
84719	1480	2
84848	1480	2
84955	1480	2
85063	1480	2
85171	1480	2
85291	1480	2
85408	1480	2
85517	1480	2
85734	1480	2
85952	1480	2
86104	1480	2
86215	1480	2
86437	1480	2
86995	1480	2
87120	1480	2
87232	1480	2
87342	1480	2
87453	1480	2
87562	1480	2
87676	1040	2
87787	1480	2
87899	1480	2
88010	1480	2
88124	1480	2
88234	1480	2
88346	1480	2
88460	1480	2
88573	1480	2
88686	1480	2
88808	1480	2
88921	1480	2
89039	1480	2
89151	1480	2
89283	1480	2
89394	1480	2
89505	1480	2
89619	1480	2
89740	1480	2
89862	1480	2
89982	1480	2
90099	1480	2
90937	1480	2
91061	1480	2
91181	1480	2
91303	1480	2
91422	1480	2
91657	1480	2
91911	1480	2
92029	1480	2
92274	1480	2
92395	1480	2
92640	1480	2
136153	1480	2
136392	1480	2
136633	1480	2
136881	1480	2
137032	1480	2
137299	1480	2
137537	1480	2
137775	1168	2
138016	1480	2
138258	1480	2
138376	1480	2
138615	1480	2
138873	1480	2
139129	1480	2
139378	1480	2
139522	1480	2
145539	1480	2
145672	1480	2
145886	1480	2
145990	1480	2
146094	1480	2
146197	1480	2
146421	1480	2
146526	1480	2
146630	1480	2
146734	1480	2
148010	1480	2
148108	1480	2
148310	1480	2
148527	1480	2
148632	1480	2
148838	1480	2
148954	1480	2
149062	1480	2
149171	1480	2
149297	1480	2
149408	1480	2
149521	1480	2
149646	1480	2
149751	1480	2
149858	1480	2
149962	1480	2
150066	1480	2
150169	1480	2
150271	1480	2
150383	1480	2
150508	1480	2
150612	1480	2
150719	1480	2
150821	1480	2
150927	1480	2
151034	1480	2
151137	1480	2
151235	1480	2
151367	1480	2
151470	1480	2
151579	1480	2
151702	1480	2
151806	1480	2
151909	1480	2
152011	1480	2
152114	1480	2
152216	1480	2
152317	1480	2
152428	1480	2
152541	1480	2
152645	1480	2
152749	1480	2
152855	1480	2
152968	1480	2
153069	1480	2
153166	1480	2
153276	1480	2
153588	1480	2
153691	1480	2
153793	1480	2
153895	1480	2
180178	1480	2
180281	1480	2
180479	1480	2
180677	1480	2
180871	1480	2
180968	1480	2
181079	1480	2
181305	1480	2
181996	1480	2
225235	1480	2
225353	1480	2
225443	1480	2
225539	1480	2
225629	1480	2
225721	1480	2
225810	1480	2
225899	1480	2
225988	1480	2
226077	1480	2
226166	1480	2
226255	1480	2
226344	1480	2
226433	1480	2
226521	136	2
226609	1480	2
226699	1480	2
226787	1480	2
226876	1480	2
226965	1480	2
227057	1480	2
227151	1480	2
227238	1480	2
